STATION,NAME,DATE,AWND,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/25/2012,10.29,0,,,,25,13,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/26/2012,12.53,0,,,,51,13,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/27/2012,11.63,0,,,,36,21,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",2/29/2012,17.9,0.14,,,,57,34,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/1/2012,7.83,0,,,,39,33,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/2/2012,14.99,0.18,,,,39,33,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/3/2012,15.88,0,,,,33,28,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/4/2012,8.72,0,,,,32,22,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/5/2012,8.28,0,,,,36,18,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/6/2012,20.8,0,,,,66,30,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/7/2012,23.04,0,,,,66,51,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/8/2012,14.54,0.31,,,,62,34,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/9/2012,10.51,0,,,,39,27,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/10/2012,15.21,0,,,,59,24,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/11/2012,10.51,0,,,,68,30,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/12/2012,14.32,0.33,,,,62,51,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/13/2012,4.7,0,,,,69,44,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/14/2012,10.29,0,,,,80,46,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/15/2012,7.16,0,,,,80,50,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/16/2012,6.93,0,,,,80,46,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/17/2012,9.62,0,,,,80,56,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/18/2012,10.07,0,,,,79,55,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/19/2012,10.51,0.17,,,,78,62,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/20/2012,14.54,0,,,,83,61,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/21/2012,8.05,0,,,,83,61,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/22/2012,5.82,0.59,,,,83,56,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/23/2012,5.59,0.27,,,,65,50,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/24/2012,4.25,0,,,,63,52,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/25/2012,7.61,0,,,,74,43,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/26/2012,14.54,0,,,,47,37,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/27/2012,17.9,0,,,,73,39,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/28/2012,12.97,0,,,,67,41,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/29/2012,9.62,0,,,,50,36,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/30/2012,8.5,0.29,,,,56,39,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",3/31/2012,7.16,0,,,,52,37,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/1/2012,9.62,0.11,,,,60,45,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/2/2012,10.29,0,,,,64,45,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/3/2012,9.84,0,,,,73,47,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/4/2012,14.54,0,,,,59,43,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/5/2012,13.65,0,,,,50,30,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/6/2012,8.05,0,,,,54,26,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/7/2012,8.05,0,,,,65,30,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/8/2012,10.07,0,,,,65,38,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/9/2012,14.76,0,,,,61,38,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/10/2012,13.2,0,,,,47,28,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/11/2012,5.82,0,,,,55,28,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/12/2012,4.03,0,,,,62,30,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/13/2012,12.97,0,,,,62,41,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/14/2012,7.38,0.13,,,,66,51,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/15/2012,16.11,0.63,,,,75,59,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/16/2012,19.46,0,,,,65,39,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/17/2012,4.25,0,,,,57,36,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/18/2012,11.41,0.04,,,,72,39,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/19/2012,8.95,0,,,,62,42,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/20/2012,11.63,0.01,,,,49,35,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/21/2012,7.38,0,,,,53,31,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/22/2012,12.53,0,,,,53,33,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/23/2012,10.51,0,,,,60,32,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/24/2012,3.8,0,,,,61,33,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/25/2012,6.49,0.02,,,,65,44,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/26/2012,11.41,0,,,,58,31,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/27/2012,10.96,0,,,,54,27,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/28/2012,12.97,0.24,,,,50,43,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/29/2012,9.4,0.32,,,,57,37,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",4/30/2012,4.92,0.01,,,,60,50,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/1/2012,6.71,0.1,,,,62,43,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/2/2012,8.5,0,,,,78,58,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/3/2012,12.3,0.08,,,,84,64,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/4/2012,7.83,0.29,,,,75,56,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/5/2012,8.95,0,,,,64,54,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/6/2012,6.93,0.92,,,,71,53,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/7/2012,5.59,0.47,,,,63,52,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/8/2012,10.07,0.01,,,,69,50,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/9/2012,6.93,0,,,,62,44,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/10/2012,4.47,0,,,,68,42,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/11/2012,9.4,0,,,,77,42,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/12/2012,6.71,0,,,,66,50,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/13/2012,7.16,0,,,,71,46,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/14/2012,3.58,0,,,,79,40,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/15/2012,10.96,0,,,,85,49,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/16/2012,9.84,0,,,,65,43,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/17/2012,4.47,0,,,,73,39,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/18/2012,7.61,0,,,,84,50,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/19/2012,6.93,0,,,,91,57,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/20/2012,11.41,0,,,,91,63,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/21/2012,9.62,0,,,,68,46,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/22/2012,5.14,0,,,,73,42,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/23/2012,6.93,0,,,,80,44,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/24/2012,17.67,0,,,,88,61,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/25/2012,8.5,0,,,,80,62,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/26/2012,11.41,0,,,,85,61,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/27/2012,9.84,0,,,,96,68,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/28/2012,15.66,0,,,,92,70,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/29/2012,10.74,0,,,,84,58,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/30/2012,7.38,0,,,,69,49,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",5/31/2012,10.96,0.75,,,,52,46,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/1/2012,10.96,0.01,,,,66,46,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/2/2012,10.51,0,,,,74,49,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/3/2012,8.28,0,,,,80,52,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/4/2012,6.71,0,,,,76,53,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/5/2012,8.28,0,,,,71,50,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/6/2012,4.7,0,,,,77,49,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/7/2012,2.24,0,,,,82,47,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/8/2012,6.71,0,,,,86,54,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/9/2012,9.17,0,,,,88,58,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/10/2012,11.18,0,,,,90,64,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/11/2012,10.51,0,,,,87,69,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/12/2012,10.29,0,,,,76,52,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/13/2012,4.92,0,,,,72,46,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/14/2012,7.83,0,,,,86,52,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/15/2012,8.05,0,,,,93,57,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/16/2012,10.96,0.34,,,,93,65,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/17/2012,7.16,0.07,,,,85,67,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/18/2012,16.33,0,,,,92,68,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/19/2012,14.32,0,,,,93,74,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/20/2012,14.32,0,,,,93,73,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/21/2012,9.17,0.01,,,,84,66,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/22/2012,5.59,0,,,,84,58,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/23/2012,2.01,0,,,,85,56,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/24/2012,6.04,0,,,,91,62,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/25/2012,12.75,0,,,,76,51,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/26/2012,4.47,0,,,,84,49,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/27/2012,12.08,0,,,,91,55,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/28/2012,9.17,0,,,,99,72,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/29/2012,6.49,0.28,,,,86,70,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",6/30/2012,4.92,0,,,,88,68,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",7/1/2012,,1.19,,,,,,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",7/2/2012,5.37,0,,,,95,70,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",7/3/2012,7.83,0,,,,94,72,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",7/4/2012,8.05,0,,,,98,75,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",7/5/2012,6.71,0,,,,99,73,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",7/6/2012,5.82,0,,,,100,77,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",7/7/2012,8.5,0,,,,100,71,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",7/8/2012,10.29,0,,,,86,66,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",7/9/2012,4.7,0,,,,92,63,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",7/10/2012,7.61,0,,,,84,60,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",7/11/2012,4.92,0,,,,88,55,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",7/12/2012,4.92,0,,,,90,63,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",7/13/2012,4.92,0.53,,,,91,65,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",7/14/2012,6.26,0,,,,88,71,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",7/15/2012,4.92,0,,,,93,68,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",7/16/2012,7.16,0,,,,96,71,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",7/17/2012,8.95,0,,,,97,76,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",7/18/2012,6.71,0.53,,,,96,70,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",7/19/2012,10.07,0.05,,,,86,69,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",7/20/2012,8.5,0,,,,82,64,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",7/21/2012,3.8,0,,,,86,61,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",7/22/2012,4.92,0.01,,,,90,67,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",7/23/2012,8.28,0.01,,,,92,77,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",7/24/2012,5.37,0.45,,,,84,69,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",7/25/2012,12.08,0,,,,97,69,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",7/26/2012,7.61,0.1,,,,88,66,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",7/27/2012,7.83,0.01,,,,85,64,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",7/28/2012,4.92,0,,,,84,62,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",7/29/2012,3.58,0,,,,85,60,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",7/30/2012,5.14,0,,,,92,68,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",7/31/2012,4.92,0.06,,,,88,65,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",8/1/2012,1.79,0,,,,89,62,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",8/2/2012,3.8,0,,,,92,63,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",8/3/2012,3.36,0,,,,95,65,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",8/4/2012,6.49,0.53,,,,94,70,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",8/5/2012,6.93,0,,,,82,59,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",8/6/2012,3.58,0,,,,83,56,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",8/7/2012,6.26,0.01,,,,92,59,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",8/8/2012,6.49,0.01,,,,84,64,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",8/9/2012,7.61,0.06,,,,75,62,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",8/10/2012,12.97,0.01,,,,77,56,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",8/11/2012,6.93,0,,,,80,53,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",8/12/2012,2.91,0,,,,75,54,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",8/13/2012,2.01,0.24,,,,66,55,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",8/14/2012,4.03,0.01,,,,82,53,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",8/15/2012,4.92,0,,,,85,62,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",8/16/2012,9.17,0.22,,,,75,61,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",8/17/2012,6.04,0,,,,76,54,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",8/18/2012,2.68,0,,,,77,48,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",8/19/2012,3.36,0,,,,80,56,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",8/20/2012,4.25,0.38,,,,77,52,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",8/21/2012,1.79,0,,,,80,50,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",8/22/2012,3.8,0,,,,85,52,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",8/23/2012,7.38,0.01,,,,92,63,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",8/24/2012,7.16,0,,,,94,63,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",8/25/2012,5.82,0,,,,93,62,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",8/26/2012,6.71,0.8,,,,76,65,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",8/27/2012,6.49,0.01,,,,88,62,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",8/28/2012,3.8,0,,,,88,56,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",8/29/2012,3.58,0,,,,85,59,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",8/30/2012,9.17,0,,,,90,63,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",8/31/2012,7.16,0,,,,91,60,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",9/1/2012,11.18,0.04,,,,74,70,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",9/2/2012,9.84,0,,,,82,70,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",9/3/2012,4.47,0,,,,90,66,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",9/4/2012,5.37,0.2,,,,93,65,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",9/5/2012,6.26,0.06,,,,88,61,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",9/6/2012,3.13,0,,,,86,63,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",9/7/2012,7.83,0.16,,,,78,57,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",9/8/2012,10.07,0.14,,,,73,52,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",9/9/2012,8.05,0,,,,73,51,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",9/10/2012,4.92,0,,,,76,46,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",9/11/2012,10.51,0,,,,84,50,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",9/12/2012,8.95,0,,,,87,57,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",9/13/2012,8.5,0.21,,,,68,53,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",9/14/2012,4.47,0,,,,75,46,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",9/15/2012,1.57,0,,,,80,45,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",9/16/2012,3.36,0,,,,77,47,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",9/17/2012,8.05,0.34,,,,79,50,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",9/18/2012,9.4,0,,,,62,41,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",9/19/2012,13.65,0,,,,73,38,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",9/20/2012,6.71,0,,,,72,47,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",9/21/2012,5.37,0.15,,,,59,44,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",9/22/2012,11.41,0.01,,,,59,43,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",9/23/2012,4.7,0,,,,61,36,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",9/24/2012,10.29,0,,,,70,32,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",9/25/2012,5.82,0,,,,78,44,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",9/26/2012,8.28,0,,,,70,46,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",9/27/2012,7.61,0,,,,67,39,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",9/28/2012,6.93,0,,,,69,44,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",9/29/2012,4.47,0,,,,80,41,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",9/30/2012,7.16,0,,,,67,43,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",10/1/2012,3.8,0,,,,67,40,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",10/2/2012,8.72,0,,,,71,45,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",10/3/2012,3.58,0.09,,,,63,56,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",10/4/2012,10.29,0.14,,,,77,46,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",10/5/2012,8.95,0,,,,50,36,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",10/6/2012,9.17,0,,,,50,31,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",10/7/2012,6.93,0,,,,50,30,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",10/8/2012,11.41,0,,,,60,27,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",10/9/2012,14.54,0.17,,,,65,40,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",10/10/2012,9.17,0,,,,51,31,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",10/11/2012,12.75,0.01,,,,66,30,
USW00094892,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",10/12/2012,8.05,0,,,,54,31,
